353	Келли Эсбёри	\N	\N	\N	2024-04-13 23:55:52.347433	\N
354	Лорна Кук	\N	\N	\N	2024-04-13 23:55:52.390666	\N
355	Тони Скотт	\N	\N	\N	2024-04-13 23:56:22.520827	\N
356	Роберт Родригес	\N	\N	\N	2024-04-13 23:56:51.286916	\N
357	Нанни Моретти	\N	\N	\N	2024-04-13 23:57:48.493642	\N
358	Тодд Солондз	\N	\N	\N	2024-04-13 23:59:23.029336	\N
359	Фил Олден Робинсон	\N	\N	\N	2024-04-13 23:59:59.509929	\N
360	Джей Чандрашекхар	\N	\N	\N	2024-04-14 00:00:27.947919	\N
361	Доминик Сена	\N	\N	\N	2024-04-14 00:00:56.514383	\N
362	Рой Андерссон	\N	\N	\N	2024-04-14 00:01:23.875885	\N
363	Дженнифр Гудмен	\N	\N	\N	2024-04-14 00:02:20.99621	\N
364	Ричард Линклейтер	\N	\N	\N	2024-04-14 00:02:49.732976	\N
365	Жерар Кравчик	\N	\N	\N	2024-04-14 00:03:20.996402	\N
366	Антуан Фукуа	\N	\N	\N	2024-04-14 00:03:54.705574	\N
367	Родриго Гарсия	\N	\N	\N	2024-04-14 00:04:21.713731	\N
368	Джилл Шпрехер	\N	\N	\N	2024-04-14 00:04:53.34535	\N
369	Майк Фиггис	\N	\N	\N	2024-04-14 00:06:55.106243	\N
370	Дон Блут	\N	\N	\N	2024-04-14 00:07:23.41805	\N
371	Гари Голдман	\N	\N	\N	2024-04-14 00:07:23.459066	\N
372	Рон Клементс	\N	\N	\N	2024-04-14 00:08:23.213729	\N
373	Джон Маскер	\N	\N	\N	2024-04-14 00:08:23.258592	\N
374	Стивен Хопкинс	\N	\N	\N	2024-04-14 00:09:37.858008	\N
375	Малкольм Д. Ли	\N	\N	\N	2024-04-14 00:10:08.256582	\N
376	Эдриан Лайн	\N	\N	\N	2024-04-14 00:10:42.776868	\N
377	Патрис Леконт	\N	\N	\N	2024-04-14 00:11:47.377613	\N
378	Питоф	\N	\N	\N	2024-04-14 00:12:22.41928	\N
379	Кит Гордон	\N	\N	\N	2024-04-14 00:13:23.848675	\N
380	Адам Шенкман	\N	\N	\N	2024-04-14 00:13:50.989657	\N
381	Кристофер Маккуорри	\N	\N	\N	2024-04-14 00:14:22.926619	\N
382	Рэндалл Уоллес	\N	\N	\N	2024-04-14 00:14:51.239498	\N
383	Дэвид Уэйн	\N	\N	\N	2024-04-14 00:15:21.905461	\N
384	Нэнси Майерс	\N	\N	\N	2024-04-14 00:16:19.855294	\N
385	Мэтт Уильямс	\N	\N	\N	2024-04-14 00:16:49.753984	\N
386	Питер Козмински	\N	\N	\N	2024-04-14 00:17:25.167225	\N
387	Джонатан Линн	\N	\N	\N	2024-04-14 00:17:56.101043	\N
388	Джеймс Грэй	\N	\N	\N	2024-04-14 00:19:55.932902	\N
389	Эдвард Ян	\N	\N	\N	2024-04-14 00:20:09.384209	\N
390	Чжан Имоу	\N	\N	\N	2024-04-14 00:20:24.096352	\N
391	Бен Стиллер	\N	\N	\N	2024-04-14 00:20:50.908459	\N
392	Ирис Клейн	\N	\N	\N	2024-04-14 00:21:14.298706	\N
393	Сайрус Наурасте	\N	\N	\N	2024-04-14 00:21:35.766715	\N
394	Дэмиэн Харрис	\N	\N	\N	2024-04-14 00:22:34.947532	\N
395	Мик Джексон	\N	\N	\N	2024-04-14 00:23:02.785351	\N
396	Тед Котчефф	\N	\N	\N	2024-04-14 00:23:59.543226	\N
397	Уэс Крэйвен	\N	\N	\N	2024-04-14 00:24:30.892697	\N
398	Майкл Лофлин	\N	\N	\N	2024-04-14 00:25:01.101236	\N
399	Ричард Франклин	\N	\N	\N	2024-04-14 00:25:57.209887	\N
400	Зэл Магдер	\N	\N	\N	2024-04-14 00:26:30.433101	\N
401	Джордж МакКован	\N	\N	\N	2024-04-14 00:26:30.475384	\N
402	Сильвио Нариззано	\N	\N	\N	2024-04-14 00:38:55.60438	\N
403	Пол Мазурски	\N	\N	\N	2024-04-14 00:39:07.964104	\N
404	Мартин Ритт	\N	\N	\N	2024-04-14 00:39:23.171427	\N
405	Сол Бэсс	\N	\N	\N	2024-04-14 00:39:51.021771	\N
406	Бад Йоркин	\N	\N	\N	2024-04-14 00:40:02.783621	\N
407	Боб Келиджан	\N	\N	\N	2024-04-14 00:40:40.628239	\N
408	Элиа Казан	\N	\N	\N	2024-04-14 00:41:07.105661	\N
409	Роберт Олдрич	\N	\N	\N	2024-04-14 00:41:34.256664	\N
410	Норман Торог	\N	\N	\N	2024-04-14 00:42:01.517267	\N
411	Ингмар Бергман	\N	\N	\N	2024-04-14 00:42:14.30862	\N
412	Винсент Миннелли	\N	\N	\N	2024-04-14 00:42:29.453794	\N
413	Филдер Кук	\N	\N	\N	2024-04-14 00:42:51.780893	\N
414	Гай Грин	\N	\N	\N	2024-04-14 00:43:04.681411	\N
415	Джин Сэкс	\N	\N	\N	2024-04-14 00:43:17.335011	\N
416	Ганс Абрамсон	\N	\N	\N	2024-04-14 00:43:31.586804	\N
417	Ханс Альфредсон	\N	\N	\N	2024-04-14 00:43:31.620895	\N
418	Арне Арнбом	\N	\N	\N	2024-04-14 00:43:31.656114	\N
419	Таге Даниэльссон	\N	\N	\N	2024-04-14 00:43:31.704044	\N
420	Йорн Доннер	\N	\N	\N	2024-04-14 00:43:31.740037	\N
421	Ларс Гёрлинг	\N	\N	\N	2024-04-14 00:43:31.777158	\N
422	Густаф Муландер	\N	\N	\N	2024-04-14 00:43:31.812342	\N
423	Вильгот Шёман	\N	\N	\N	2024-04-14 00:43:31.845781	\N
424	Стивен М. Мартин	\N	\N	\N	2024-04-14 00:45:08.150307	\N
425	Джин Фельдман	\N	\N	\N	2024-04-14 00:45:15.9783	\N
426	Роберто Гуерра	\N	\N	\N	2024-04-14 00:45:25.24166	\N
427	Элиа Гершон	\N	\N	\N	2024-04-14 00:45:25.277804	\N
428	Альфонсо Брешия	\N	\N	\N	2024-04-14 00:45:34.301521	\N
429	Джин Келли	\N	\N	\N	2024-04-14 00:45:54.11224	\N
430	Чарльз Уолтерс	\N	\N	\N	2024-04-14 00:46:07.407811	\N
431	Пол Зиллер	\N	\N	\N	2024-04-14 09:17:15.583835	\N
432	Джек Хейли мл.	\N	\N	\N	2024-04-14 09:17:19.151059	\N
433	Уве Болл	\N	\N	\N	2024-04-14 09:17:41.625555	\N
434	Марк Уотерс	\N	\N	\N	2024-04-14 09:17:54.694568	\N
435	Вич Каосаянанда	\N	\N	\N	2024-04-14 09:18:06.647637	\N
436	Ринго Лам	\N	\N	\N	2024-04-14 09:18:33.135859	\N
437	Джон Франкенхаймер	\N	\N	\N	2024-04-14 09:18:52.868559	\N
438	Дэвид Уиннинг	\N	\N	\N	2024-04-14 09:19:05.52195	\N
439	Вольфганг Беккер	\N	\N	\N	2024-04-14 09:19:53.826451	\N
440	Марк Милгард	\N	\N	\N	2024-04-14 09:19:55.430077	\N
441	Меннан Япо	\N	\N	\N	2024-04-14 09:20:11.732542	\N
442	Арлисс Ховард	\N	\N	\N	2024-04-14 09:20:20.980146	\N
443	Себастьян Шиппер	\N	\N	\N	2024-04-14 09:20:28.388668	\N
444	Скотт Эллиотт	\N	\N	\N	2024-04-14 09:20:44.342257	\N
445	Рольф Шюбель	\N	\N	\N	2024-04-14 09:21:08.276324	\N
446	Дэвид Маккэй	\N	\N	\N	2024-04-14 09:21:08.302222	\N
447	Адам Голдберг	\N	\N	\N	2024-04-14 09:21:30.873158	\N
448	Питер Гринуэй	\N	\N	\N	2024-04-14 09:21:54.427292	\N
449	Скотт Сильвер	\N	\N	\N	2024-04-14 09:22:17.199469	\N
450	Натя Брункхорст	\N	\N	\N	2024-04-14 09:22:36.78768	\N
451	Франк Грибе	\N	\N	\N	2024-04-14 09:22:36.822881	\N
452	Боб Рейфелсон	\N	\N	\N	2024-04-14 09:22:39.78906	\N
453	Кен Рассел	\N	\N	\N	2024-04-14 09:22:39.820662	\N
454	Сьюзэн Сейдельман	\N	\N	\N	2024-04-14 09:22:39.854768	\N
455	Мелвин Ван Пиблз	\N	\N	\N	2024-04-14 09:22:39.888702	\N
456	Джеффри Портер	\N	\N	\N	2024-04-14 09:23:01.147392	\N
457	Фридманн Фромм	\N	\N	\N	2024-04-14 09:23:17.477596	\N
458	Бибан Кидрон	\N	\N	\N	2024-04-14 09:23:28.150803	\N
459	Томас Баманн	\N	\N	\N	2024-04-14 09:23:31.81791	\N
460	Ханну Салонен	\N	\N	\N	2024-04-14 09:23:44.647304	\N
461	Дорис Дёрри	\N	\N	\N	2024-04-14 09:24:06.775935	\N
462	Гленн Гордон Карон	\N	\N	\N	2024-04-14 09:24:18.473636	\N
463	Петер Ф. Брингманн	\N	\N	\N	2024-04-14 09:24:21.489016	\N
464	Ганс Хорн	\N	\N	\N	2024-04-14 09:24:36.531484	\N
465	Дэвид М. Эванс	\N	\N	\N	2024-04-14 09:24:45.57627	\N
466	Ханс-Кристиан Шмид	\N	\N	\N	2024-04-14 09:24:52.475393	\N
467	Крис Менгис	\N	\N	\N	2024-04-14 09:24:57.924021	\N
468	Джон Маккензи	\N	\N	\N	2024-04-14 09:25:16.528207	\N
469	Марк Райделл	\N	\N	\N	2024-04-14 09:25:43.165031	\N
470	Пол Брикман	\N	\N	\N	2024-04-14 09:25:55.288926	\N
471	Роберт Таун	\N	\N	\N	2024-04-14 09:26:24.030406	\N
472	Джанет Грик	\N	\N	\N	2024-04-14 09:26:36.949098	\N
473	Ларри Бишоп	\N	\N	\N	2024-04-14 09:26:58.0311	\N
474	Ежи Сколимовский	\N	\N	\N	2024-04-14 09:26:58.602997	\N
475	Джейсон Александер	\N	\N	\N	2024-04-14 09:27:11.71229	\N
476	Тим Хантер	\N	\N	\N	2024-04-14 09:27:23.624213	\N
477	Хью Уилсон	\N	\N	\N	2024-04-14 09:27:35.413649	\N
478	Патрик Бэйли	\N	\N	\N	2024-04-14 09:27:40.859081	\N
479	Джеймс Ф. Колье	\N	\N	\N	2024-04-14 09:27:58.93624	\N
480	Сэм Уайзман	\N	\N	\N	2024-04-14 09:27:59.605172	\N
481	Нора Эфрон	\N	\N	\N	2024-04-14 09:28:29.938523	\N
482	Кася Адамик	\N	\N	\N	2024-04-14 09:28:43.316522	\N
483	Итан Хоук	\N	\N	\N	2024-04-14 09:29:34.076494	\N
484	Роберт Гринуолд	\N	\N	\N	2024-04-14 09:30:00.117961	\N
485	Лукас Рейнер	\N	\N	\N	2024-04-14 09:30:12.304981	\N
486	Оз Скотт	\N	\N	\N	2024-04-14 09:30:46.493708	\N
487	Йозеф Руснак	\N	\N	\N	2024-04-14 09:31:11.124885	\N
488	Карл Райнер	\N	\N	\N	2024-04-14 09:31:27.315948	\N
489	Дэн Айрлэнд	\N	\N	\N	2024-04-14 09:31:35.145271	\N
490	Алан Аркин	\N	\N	\N	2024-04-14 09:31:53.32582	\N
491	Лодж Х. Керриган	\N	\N	\N	2024-04-14 09:32:00.53363	\N
492	Энтони Ньюли	\N	\N	\N	2024-04-14 09:32:18.659222	\N
493	Пол Богарт	\N	\N	\N	2024-04-14 09:32:44.93845	\N
494	Том ДеСерчио	\N	\N	\N	2024-04-14 09:32:47.245165	\N
495	Марк Кристофер	\N	\N	\N	2024-04-14 09:33:28.500565	\N
496	Том Донахи	\N	\N	\N	2024-04-14 09:33:28.544641	\N
497	Николас Перри	\N	\N	\N	2024-04-14 09:33:28.578131	\N
498	Ричард Лябри	\N	\N	\N	2024-04-14 09:33:51.831962	\N
499	Майкл Линдсей-Хогг	\N	\N	\N	2024-04-14 09:34:14.459673	\N
500	Стивен Бэйджелман	\N	\N	\N	2024-04-14 09:34:39.832875	\N
501	Алекс Кокс	\N	\N	\N	2024-04-14 09:35:05.14131	\N
502	Николас Роуг	\N	\N	\N	2024-04-14 09:35:55.069261	\N
503	Джо Рот	\N	\N	\N	2024-04-14 09:36:58.032997	\N
504	Энтони Дрэйзен	\N	\N	\N	2024-04-14 09:37:09.415513	\N
505	Дес МакАнуфф	\N	\N	\N	2024-04-14 09:37:24.576024	\N
506	Билл Форсайт	\N	\N	\N	2024-04-14 09:37:34.934737	\N
507	Энтони Мингелла	\N	\N	\N	2024-04-14 09:37:59.870191	\N
508	Майкл Леманн	\N	\N	\N	2024-04-14 09:38:15.502995	\N
509	Нэнси Сэвока	\N	\N	\N	2024-04-14 09:38:19.214638	\N
510	Эндрю Биркин	\N	\N	\N	2024-04-14 09:38:59.235375	\N
511	Айвен Райтман	\N	\N	\N	2024-04-14 09:39:01.37357	\N
512	Джиллиан Армстронг	\N	\N	\N	2024-04-14 09:39:53.536096	\N
513	Билли Кристал	\N	\N	\N	2024-04-14 09:39:54.082826	\N
514	Майкл Бортман	\N	\N	\N	2024-04-14 09:42:55.752348	\N
515	Леонард Шредер	\N	\N	\N	2024-04-14 09:43:21.282289	\N
516	Джон Дэвид Коулз	\N	\N	\N	2024-04-14 09:43:43.645776	\N
517	Дэвид Уэбб Пиплз	\N	\N	\N	2024-04-14 09:44:06.498102	\N
518	Пол Вейланд	\N	\N	\N	2024-04-14 09:44:08.294364	\N
519	Майкл Херц	\N	\N	\N	2024-04-14 09:44:57.087497	\N
520	Ллойд Кауфман	\N	\N	\N	2024-04-14 09:44:57.120816	\N
521	Рон Андервуд	\N	\N	\N	2024-04-14 09:45:11.35887	\N
522	Генри Уинклер	\N	\N	\N	2024-04-14 09:45:47.869465	\N
523	Стивен Лисбергер	\N	\N	\N	2024-04-14 09:46:28.851763	\N
524	Джоан Риверз	\N	\N	\N	2024-04-14 09:46:51.056475	\N
525	Уолтер Хилл	\N	\N	\N	2024-04-14 09:47:22.67908	\N
526	Майкл Мередит	\N	\N	\N	2024-04-14 09:47:50.417994	\N
527	Роб Приттс	\N	\N	\N	2024-04-14 09:48:18.009954	\N
528	Фил Робинсон	\N	\N	\N	2024-04-14 09:48:35.415991	\N
529	Гордон Кларк	\N	\N	\N	2024-04-14 09:48:35.451804	\N
530	Джо Мантенья	\N	\N	\N	2024-04-14 09:48:50.352411	\N
531	Джои Траволта	\N	\N	\N	2024-04-14 09:49:09.689259	\N
532	Питер Йетс	\N	\N	\N	2024-04-14 09:49:41.467705	\N
533	Вим Вендерс	\N	\N	\N	2024-04-14 09:50:07.48385	\N
534	Джон Эмиел	\N	\N	\N	2024-04-14 09:50:32.893281	\N
535	Сандра Сикэт	\N	\N	\N	2024-04-14 09:50:53.827454	\N
536	Кен Куопис	\N	\N	\N	2024-04-14 09:51:48.185513	\N
537	Джон Г. Эвилдсен	\N	\N	\N	2024-04-14 09:52:04.922353	\N
538	Джон Кассаветис	\N	\N	\N	2024-04-14 09:52:19.466277	\N
539	Эндрю Бергман	\N	\N	\N	2024-04-14 09:52:19.540841	\N
540	Джим Хенсон	\N	\N	\N	2024-04-14 09:53:30.586957	\N
541	Дуглас Трамбалл	\N	\N	\N	2024-04-14 09:53:49.665967	\N
542	Артур Хиллер	\N	\N	\N	2024-04-14 09:53:54.190218	\N
543	Гилберт Кейтс	\N	\N	\N	2024-04-14 09:54:08.79499	\N
544	Роналд Ним	\N	\N	\N	2024-04-14 09:54:34.369709	\N
545	Роберт Мур	\N	\N	\N	2024-04-14 09:54:43.539628	\N
546	Питер Хайамс	\N	\N	\N	2024-04-14 09:54:58.691984	\N
547	Элейн Мей	\N	\N	\N	2024-04-14 09:55:33.686391	\N
548	Сидни Поллак	\N	\N	\N	2024-04-14 09:56:15.6769	\N
549	Нанни Лой	\N	\N	\N	2024-04-14 09:56:49.43469	\N
550	Джулиано Монтальдо	\N	\N	\N	2024-04-14 09:57:54.835191	\N
551	Эдвард Дмитрик	\N	\N	\N	2024-04-14 09:58:20.550565	\N
552	Дуилио Колетти	\N	\N	\N	2024-04-14 09:58:20.594486	\N
553	Шари Спрингер Берман	\N	\N	\N	2024-04-14 09:58:22.422906	\N
554	Роберт Пульчини	\N	\N	\N	2024-04-14 09:58:22.454965	\N
555	Клайв Доннер	\N	\N	\N	2024-04-14 09:58:46.17329	\N
556	Эбнер Биберман	\N	\N	\N	2024-04-14 09:59:05.659916	\N
557	Майкл Ритчи	\N	\N	\N	2024-04-14 09:59:22.699745	\N
558	Мишель Хазанавичус	\N	\N	\N	2024-04-14 09:59:44.40648	\N
559	Доминик Мезеретт	\N	\N	\N	2024-04-14 09:59:44.439995	\N
560	Майкл Майер	\N	\N	\N	2024-04-14 10:00:02.780081	\N
561	Дон Сигел	\N	\N	\N	2024-04-14 10:00:05.907167	\N
562	Стюарт Миллар	\N	\N	\N	2024-04-14 10:00:27.344045	\N
563	Майкл Калеснико	\N	\N	\N	2024-04-14 10:00:48.517169	\N
564	Дуглас Хикокс	\N	\N	\N	2024-04-14 10:00:50.251157	\N
565	Луис Мандоки	\N	\N	\N	2024-04-14 10:01:10.438274	\N
566	Джон Стёрджес	\N	\N	\N	2024-04-14 10:01:12.900954	\N
567	Эндрю В. МакЛаглен	\N	\N	\N	2024-04-14 10:01:36.23053	\N
568	Берт Кеннеди	\N	\N	\N	2024-04-14 10:01:57.211304	\N
569	Эрин Дигнам	\N	\N	\N	2024-04-14 10:02:18.797602	\N
570	Пен Деншэм	\N	\N	\N	2024-04-14 10:02:33.923562	\N
571	Джордж Шерман	\N	\N	\N	2024-04-14 10:02:46.024549	\N
572	Джон Уэйн	\N	\N	\N	2024-04-14 10:02:46.068501	\N
573	Ховард Хоукс	\N	\N	\N	2024-04-14 10:03:10.890324	\N
574	Гиллис МакКиннон	\N	\N	\N	2024-04-14 10:03:45.663032	\N
575	Фил Джоану	\N	\N	\N	2024-04-14 10:04:10.50686	\N
576	Генри Хэтэуэй	\N	\N	\N	2024-04-14 10:04:23.653696	\N
577	Пенелопа Сфирис	\N	\N	\N	2024-04-14 10:04:49.09051	\N
578	Стэйси Перальта	\N	\N	\N	2024-04-14 10:05:08.502678	\N
579	Рэй Келлогг	\N	\N	\N	2024-04-14 10:05:08.564991	\N
580	Мервин ЛеРой	\N	\N	\N	2024-04-14 10:05:08.608128	\N
581	Розанна Аркетт	\N	\N	\N	2024-04-14 10:05:31.583753	\N
582	Тодд Холлэнд	\N	\N	\N	2024-04-14 10:05:55.835087	\N
583	Мелвилл Шэвелсон	\N	\N	\N	2024-04-14 10:06:16.455226	\N
584	Ричард Гринберг	\N	\N	\N	2024-04-14 10:06:19.161843	\N
585	Брайан Гилберт	\N	\N	\N	2024-04-14 10:06:45.496772	\N
586	Ник Касл	\N	\N	\N	2024-04-14 10:07:12.09151	\N
587	Джо Данте	\N	\N	\N	2024-04-14 10:08:05.295028	\N
588	Аллан Аркуш	\N	\N	\N	2024-04-14 10:09:41.965025	\N
589	Рой Боултинг	\N	\N	\N	2024-04-14 10:10:26.831037	\N
590	Клаудия Вайль	\N	\N	\N	2024-04-14 10:10:53.049538	\N
591	Майкл Уиннер	\N	\N	\N	2024-04-14 10:11:31.212741	\N
592	Леон Ичасо	\N	\N	\N	2024-04-14 10:13:10.492273	\N
593	Гари Хэлворсон	\N	\N	\N	2024-04-14 10:13:40.563858	\N
594	Пол Остер	\N	\N	\N	2024-04-14 10:14:07.216733	\N
595	Джон Сейлз	\N	\N	\N	2024-04-14 10:14:35.702249	\N
596	Ксавьер Коллер	\N	\N	\N	2024-04-14 10:15:03.454639	\N
597	Джеймс Лэпин	\N	\N	\N	2024-04-14 10:15:36.313114	\N
598	Филип Хаас	\N	\N	\N	2024-04-14 10:16:03.441931	\N
599	Рэнда Хейнс	\N	\N	\N	2024-04-14 10:16:29.854303	\N
600	Херберт Росс	\N	\N	\N	2024-04-14 10:17:26.978426	\N
601	Уоррен Битти	\N	\N	\N	2024-04-14 10:17:54.388672	\N
602	Грэм Бейкер	\N	\N	\N	2024-04-14 10:18:22.505232	\N
603	Пол Аарон	\N	\N	\N	2024-04-14 10:19:01.030561	\N
604	Барбра Стрейзанд	\N	\N	\N	2024-04-14 10:19:29.499628	\N
605	Роберт Батлер	\N	\N	\N	2024-04-14 10:20:58.857328	\N
606	Сидни Дж. Фьюри	\N	\N	\N	2024-04-14 10:20:58.905513	\N
607	Уиллард Хайк	\N	\N	\N	2024-04-14 10:21:27.856599	\N
608	Джереми Каган	\N	\N	\N	2024-04-14 10:22:27.323631	\N
609	Томми О’Хейвер	\N	\N	\N	2024-04-14 10:22:59.233875	\N
610	Дэн Минтц	\N	\N	\N	2024-04-14 10:23:16.927005	\N
611	Джеймс Робинсон	\N	\N	\N	2024-04-14 10:23:46.474163	\N
612	Валери МакКэффри	\N	\N	\N	2024-04-14 10:23:59.407858	\N
613	Тим Роббинс	\N	\N	\N	2024-04-14 10:24:27.447013	\N
614	Фредерик Ду Чау	\N	\N	\N	2024-04-14 10:24:53.937845	\N
615	Джим МакБрайд	\N	\N	\N	2024-04-14 10:25:49.266557	\N
616	Том Шэдьяк	\N	\N	\N	2024-04-14 10:26:17.949032	\N
617	Ян де Бонт	\N	\N	\N	2024-04-14 10:26:45.400809	\N
618	Адам Рифкин	\N	\N	\N	2024-04-14 10:27:30.694201	\N
619	Алан Шапиро	\N	\N	\N	2024-04-14 10:28:23.728825	\N
620	Ли Дрисдейл	\N	\N	\N	2024-04-14 10:29:17.35258	\N
621	Джим Абрахамс	\N	\N	\N	2024-04-14 10:29:43.986636	\N
622	Джон Голдшмидт	\N	\N	\N	2024-04-14 10:31:00.20319	\N
623	Тревор Нанн	\N	\N	\N	2024-04-14 10:31:12.27459	\N
624	Фрэнк Роддэм	\N	\N	\N	2024-04-14 10:31:35.196235	\N
625	Сильвестр Сталлоне	\N	\N	\N	2024-04-14 10:31:45.337251	\N
626	Роберт Борис	\N	\N	\N	2024-04-14 10:31:58.919552	\N
627	Уильям А. Леви	\N	\N	\N	2024-04-14 10:32:09.036847	\N
628	Марек Каневска	\N	\N	\N	2024-04-14 10:32:23.114475	\N
629	Дэн Мирвиш	\N	\N	\N	2024-04-14 10:32:33.817547	\N
630	Коди Джэррет	\N	\N	\N	2024-04-14 10:33:01.09959	\N
631	Ли Мэдсен	\N	\N	\N	2024-04-14 10:33:15.942543	\N
632	Отто Преминджер	\N	\N	\N	2024-04-14 10:33:33.703522	\N
633	Лаки Макки	\N	\N	\N	2024-04-14 10:33:37.655651	\N
634	Джеймс Мерендино	\N	\N	\N	2024-04-14 10:34:04.348792	\N
635	Рэнди Редроуд	\N	\N	\N	2024-04-14 10:34:28.128526	\N
636	Брайан Скит	\N	\N	\N	2024-04-14 10:35:07.841488	\N
637	Ричард Пепин	\N	\N	\N	2024-04-14 10:35:21.091962	\N
638	Андреа Барзини	\N	\N	\N	2024-04-14 10:36:07.295989	\N
639	Джордж Миллер	\N	\N	\N	2024-04-14 10:36:11.711559	\N
640	Жан Пеллерин	\N	\N	\N	2024-04-14 10:36:29.363594	\N
641	Солейл Мун Фрай	\N	\N	\N	2024-04-14 10:36:43.528007	\N
642	Меено Пелусе	\N	\N	\N	2024-04-14 10:36:43.573085	\N
643	Макс Майерс	\N	\N	\N	2024-04-14 10:36:54.886538	\N
644	Кип Кениг	\N	\N	\N	2024-04-14 10:37:07.873459	\N
645	Дж.С. Кардоне	\N	\N	\N	2024-04-14 10:37:13.165462	\N
646	Алан Смити	\N	\N	\N	2024-04-14 10:37:31.10557	\N
647	Уильям Д. Уиттлифф	\N	\N	\N	2024-04-14 10:37:32.721167	\N
648	Росс Хэйген	\N	\N	\N	2024-04-14 10:37:48.877299	\N
649	Грегг Араки	\N	\N	\N	2024-04-14 10:37:55.750586	\N
650	Ричард Брукс	\N	\N	\N	2024-04-14 10:38:13.736893	\N
651	Дон Тейлор	\N	\N	\N	2024-04-14 10:38:37.134314	\N
652	Джон Морицугу	\N	\N	\N	2024-04-14 10:39:00.942113	\N
653	Ирвин Аллен	\N	\N	\N	2024-04-14 10:39:12.600269	\N
654	Дэниел Питри	\N	\N	\N	2024-04-14 10:39:36.519411	\N
655	Эверетт Льюис	\N	\N	\N	2024-04-14 10:39:37.186792	\N
656	Алан Грушка	\N	\N	\N	2024-04-14 10:39:59.363205	\N
657	Ричард Сквайр	\N	\N	\N	2024-04-14 10:40:14.517865	\N
658	Брайан Форбс	\N	\N	\N	2024-04-14 10:40:22.659297	\N
659	Лоуренс Кэздан	\N	\N	\N	2024-04-14 10:40:38.430841	\N
660	Филипп Лабро	\N	\N	\N	2024-04-14 10:40:40.828498	\N
661	Шимон Дотан	\N	\N	\N	2024-04-14 10:40:53.151186	\N
662	Дафна Кэстнер	\N	\N	\N	2024-04-14 10:41:10.070314	\N
663	Джон Бэйли	\N	\N	\N	2024-04-14 10:41:20.963875	\N
664	Джеймс Голдстоун	\N	\N	\N	2024-04-14 10:41:28.999163	\N
665	Том Грайз	\N	\N	\N	2024-04-14 10:41:46.675881	\N
666	Абрахам Полонски	\N	\N	\N	2024-04-14 10:42:08.9289	\N
667	Кёртис Харрингтон	\N	\N	\N	2024-04-14 10:42:30.005154	\N
668	Генри Костер	\N	\N	\N	2024-04-14 10:42:51.855654	\N
669	Кевин Костнер	\N	\N	\N	2024-04-14 10:43:13.737971	\N
670	Делберт Манн	\N	\N	\N	2024-04-14 10:43:15.888652	\N
671	Майк Ньюэлл	\N	\N	\N	2024-04-14 10:44:20.614959	\N
672	Билли Рэй	\N	\N	\N	2024-04-14 10:44:44.108886	\N
673	Том Грин	\N	\N	\N	2024-04-14 10:45:32.803583	\N
674	Алан Вэйд	\N	\N	\N	2024-04-14 10:45:45.906019	\N
675	Тамра Дэвис	\N	\N	\N	2024-04-14 10:45:56.853831	\N
676	Джереми Стейн	\N	\N	\N	2024-04-14 10:46:10.677266	\N
677	Раджа Госнелл	\N	\N	\N	2024-04-14 10:46:21.868822	\N
678	Стивен Джилленхол	\N	\N	\N	2024-04-14 10:46:35.523524	\N
679	Дин Паризо	\N	\N	\N	2024-04-14 10:46:46.483311	\N
680	Энди Теннант	\N	\N	\N	2024-04-14 10:47:10.684863	\N
681	Фрэнк Корачи	\N	\N	\N	2024-04-14 10:47:34.529547	\N
682	Бруно де Альмейда	\N	\N	\N	2024-04-14 10:47:38.269037	\N
683	Адам Парк	\N	\N	\N	2024-04-14 10:47:57.702579	\N
684	Джеймс Кокс	\N	\N	\N	2024-04-14 10:48:11.887584	\N
685	Блэр Хэйес	\N	\N	\N	2024-04-14 10:48:35.633628	\N
686	Джо Джонстон	\N	\N	\N	2024-04-14 10:49:00.322448	\N
687	Билли Вебер	\N	\N	\N	2024-04-14 10:49:23.953156	\N
688	Антония Бёрд	\N	\N	\N	2024-04-14 10:50:02.144567	\N
689	Джош Эванс	\N	\N	\N	2024-04-14 10:50:41.551393	\N
690	Джонатан Каплан	\N	\N	\N	2024-04-14 10:51:07.286451	\N
691	Стивен Серджик	\N	\N	\N	2024-04-14 10:51:34.804666	\N
692	Ави Нешер	\N	\N	\N	2024-04-14 10:52:02.488128	\N
693	Патрик Хигсмит	\N	\N	\N	2024-04-14 10:52:02.535334	\N
694	Ричард Данус	\N	\N	\N	2024-04-14 10:52:24.385033	\N
695	Чарльз Чаплин	\N	\N	\N	2024-04-14 10:52:41.80599	\N
696	Энтони Хикокс	\N	\N	\N	2024-04-14 10:52:58.910514	\N
697	Кэтт Ши	\N	\N	\N	2024-04-14 10:53:25.296317	\N
698	Бэрри Шилс	\N	\N	\N	2024-04-14 10:53:51.759369	\N
699	Мейерт Эйвис	\N	\N	\N	2024-04-14 10:54:17.387796	\N
700	Льюис Тиг	\N	\N	\N	2024-04-14 10:55:06.885931	\N
